137,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011054953860286283, 0.006461146215300065, 0.06137846130594166, 0.09357086702615516, 0.0927981879591381, 0.10426049864678653, 0.1632863452165419, 0.1291945912374137, 0.12524557621659343, 0.1943425202532315, 0.33535875704885026, 0.40800184828768454, 0.4733206235342213, 0.5330576180100106, 0.608711527428621, 0.8395406549142144, 0.7148371449031464]"
187,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001224228700196968, 0.023402676109741297, 0.03690169620945186, 0.04977911357744205, 0.0724522073169842, 0.06375430527470137, 0.1388703163812499]"
282,2021090900,"[0.14333220305178435, 0.19070837387991235, 0.21558733990950724, 0.2456964790673758, 0.23728389811554595, 0.14759105650069954, 0.09554723702726474, 0.017489493844993577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03649118464335761, 0.11550662377707704]"
349,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02751841503262205, 0.08820570389468521, 0.1676205256370544, 0.1614714278901674, 0.23587216005525746, 0.3247900700195442, 0.4275795067992586, 0.5340706539970881, 0.6325531575129438, 0.6972921622891025, 0.7672574612376214, 0.8194991474828505, 0.8679081743325263, 0.8864563830335398, 0.8979206985660192, 0.7158335822593538]"
410,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014082746012031853, 0, 0, 0, 0.046873402512397716, 0.11553332708519694, 0.27871922911951985]"
434,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
456,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009311605849848801, 0.08680435717506835, 0.16912412644815095, 0.27052410030510987, 0.4243882419207574, 0.5252912564427099, 0.5699467290923675, 0.6150771791809228]"
480,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014378234024000252, 0.06194055763845647, 0.07959312321775452, 0.09675549134332438, 0.2792093339156868, 0.32876074362328417, 0.38411335048599426, 0.4096531785838253, 0.43400033445535885, 0.45222233058523753, 0.4539941033682618, 0.4448624456102741, 0.4270190531968535, 0.4003007749539588, 0.4064324417523719, 0.40965396407744614, 0.48012735391545375, 0.5851787194515393, 0.6049365780763408, 0.6463786956611549]"
509,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011665366618289392, 0.10081583879453902, 0.19083129819666086, 0.2549412168967176, 0.3057461656806711, 0.40354721425473133, 0.459485792010266, 0.5179482876466878, 0.5728943037609897, 0.6309334436596483, 0.6146917733870068, 0.6464381523151407]"
559,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026805355724622462, 0.1250009093901679, 0.2261457252977842, 0.33535657494749177, 0.47236713114343587, 0.6645064168063637, 0.8326130353622684]"
583,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
735,2021090900,"[0, 0, 0, 0, 0.043230783419076296, 0.07813743635014339, 0.10207726521935022, 0.10398677367956409, 0.1038335981295409, 0.10043041238374478, 0.06611461442783313, 0.022497536445526725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.140437292788097, 0.32281235802306274]"
764,2021090900,"[0.20993812727028824, 0.23697973274447925, 0.28624390836340124, 0.37566246458077523, 0.45922901646335307, 0.527988173479605, 0.5464721814450423, 0.5364816255934567, 0.49910075990613695, 0.4467796460280307, 0.38353504222515333, 0.3055634840935358, 0.2390596574703385, 0.15655957422840722, 0.11143479581637673, 0.12516786318077325, 0.12341505974817829, 0.12990734780715366, 0.15795517044581595, 0.1778849034457652, 0.22404054083767957, 0.3068405445121632, 0.3759042134198016, 0.40836433947944295, 0.46138703637315787, 0.5127608447701629]"
788,2021090900,"[0, 0, 0, 0, 0, 0, 0.04071560976674196, 0.09957131103445721, 0.09245400981906625, 0.15832071717122714, 0.10349586644138578, 0.13078632728356668, 0.15504965248887187, 0.1827116214333594, 0.1993598971422309, 0.233893484258435, 0.2958195284019619, 0.3755287688264437, 0.4725324455695663]"
869,2021090900,"[0.00022723238094342804, 0.018121948841011887, 0.060771549019093714, 0.1172696627994818, 0.16751263995429883, 0.24567391137083353, 0.27789570355896015, 0.322157028132662, 0.35079743800414964, 0.19103791623976424, 0.20360361467437912, 0.18232992706297188, 0.15666418406309443, 0.1410462624567236, 0.11687709925540392, 0.11230666107700772, 0.10130926715438951, 0.0640943061623315, 0.026193807045848946, 0.0005052309497921569, 0, 0, 0.031448029287911565, 0.07401584203394761, 0.10555025106851244, 0.16922501108538063, 0.23426853297537534]"
947,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03702046670958599, 0.04887644414458028, 0.06948522468654257, 0.04475479364169624, 0.003880418532547317, 0.10070222302853851, 0.2907576219506302, 0.48650809046052673, 0.5982392853843513, 0.700233111277411, 0.8611089264912581, 0.912368088710121, 0.8992221122001545, 0.8450250718353909, 0.8374927115173054, 0.8584349004936053, 0.8755448351387128, 0.8861743954829754, 0.7101552631456016, 0.7747060237642818, 0.7839385887234539]"
1078,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0007769040913729873, 0, 0.031061307316953737, 0.08549743082502928, 0.1362990301092563, 0.16558823175050305, 0.2130050503168886, 0.23485567738505295, 0.26056680657376724, 0.28800808502992525, 0.29139516319861963, 0.31785730775887305, 0.29645705711504006, 0.2781858094861263]"
1203,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0697008062965095, 0.10434229788006305, 0.16421941586490424, 0.22063305219490437, 0.25678492127131725, 0.3044055224499694, 0.3441809812243205, 0.36393147870034626, 0.3873198776315685, 0.42196622462072486]"
1227,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06792826098038772, 0.18434531728486003]"
1267,2021090900,"[0.12512699095213092, 0.11303557988592393, 0.11972092573100389, 0.11384345876477443, 0.10716739070143846, 0.07213485261973036, 0.0027609018011491102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1312,2021090900,"[0.43113052797144424, 0.48928671245792693, 0.5455213278188563, 0.6190567795583849, 0.6761233994726692, 0.6810198468191422, 0.7305623572967259, 0.7044160021458725, 0.6689088738503578, 0.5821395929063551, 0.49106868223837763, 0.4364353727500998, 0.3363402104650599, 0.2518964228397302, 0.21391927794165022, 0.19233644895866317, 0.1822232105950224, 0.1876709549130976, 0.18659958121246062, 0.18653749216486804, 0.16375181091626018, 0.1455080314427522, 0.15519503503951887, 0.16456935011117999, 0.16618397306042307, 0.1987414057651219, 0.2274799056423578, 0.29009975655835735, 0.364446491501336, 0.4369639390200223]"
1368,2021090900,"[0.1369687212878438, 0.1871670600659484, 0.2521698248864005, 0.3048817414863713, 0.33306444900834486, 0.30248675443330647, 0.21549465734553702, 0.03651139471020063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1392,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016860244240023782, 0.05102383211601465, 0.07994155555007856, 0.10235800231343553, 0.1288944048455087, 0.16944014175617933, 0.21167570318366577, 0.2706876044015523, 0.33678378935768855, 0.4058296466899609, 0.48494088565114385, 0.5675794771780669, 0.6462495053684594, 0.7202955531088941]"
1425,2021090900,"[0.25540144766861944, 0.3213085941315711, 0.3765978553597737, 0.4394066603854307, 0.514405959434208, 0.5666509434957141, 0.6079148480295722, 0.5828655722493602, 0.5394273699834339, 0.48142145763189936, 0.41445040658932797, 0.34802533709793393, 0.253528738258425, 0.17093424416425507, 0.12262117725965858, 0.09158315346534956, 0, 0, 0, 0, 0, 0, 0, 0.0701357562776994, 0.10146892076676627, 0.14472953606136205, 0.20461886528012097, 0.304068031842681, 0.33673360167665417, 0.36690730169761315, 0.42377958111675657, 0.4885517055568085, 0.5290684208156086, 0.5974235155029616, 0.6512231821895682, 0.7096375395978981, 0.7798772054129584, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.9767713339237759, 0.9536421457429947, 0.9535336164867269, 0.9245383263920017, 0.9094708980581555, 0.9122918877398606, 0.9048170732630983, 0.53002541528449, 0.5637071594990365]"
1563,2021090900,"[0, 0, 0, 0, 0, 0, 0.016483118782378476, 0.07880461287410821, 0.07862251749615262, 0.15098494843384472, 0.1524948072540592, 0.1455867677302765, 0.13472975951855998, 0.1297975408142223, 0.1311621143335247, 0.11107306139940522, 0.17090955566467592, 0.14155792382719798, 0.0018712359708435615, 0, 0, 0.05449681682719827, 0.1891481412695713, 0.3553800225258744, 0.5464387033369795, 0.75513075089387, 0.9371581598714568]"
1687,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03342087980899743, 0.10847304874541958, 0.1772544016845434, 0.2621009265007664, 0.35404522350372386, 0.46445108473292707, 0.5597920631252687, 0.6127096744342496, 0.6922450216896554, 0.7634267932772997, 0.8397945392284255, 0.9114851891001676, 0.997765173845449]"
1726,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02818972541967871, 0.07456346776057739, 0.04851651743588369, 0.03565627645783941, 0.05063367680304871, 0.0905383481540789, 0.14141161747312056, 0.20972047685018957, 0.2211520845481577, 0.32171405207566556, 0.4270444975535984, 0.5402744500991825, 0.6442531703383332, 0.7303095239759696]"
1776,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02401948809407768, 0.05459917570161398, 0.09442252090022028, 0.07416491891260034, 0.09175392412431665, 0.1253209104354565, 0.15405297359990963, 0.21049310268575, 0.25809638989267947, 0.32832481549111514, 0.4337567443821314, 0.547242190923856, 0.7270363837654691, 0.8176559115660689, 0.9050778570020278, 0.9753331512646518, 1, 1, 1]"
1918,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1940,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06928409556015257, 0.1255776088085895, 0.18432096355083247, 0.23827981201792706]"
2008,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2032,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05953226529382422, 0.15816513439324217, 0.2874280813413265, 0.38827056810304733, 0.4691410683947042, 0.5190053273229404, 0.5325967594940632, 0.5500917776187507, 0.545168109199137, 0.5335461370253717, 0.5455564989846935, 0.5730251370930471, 0.7227695660466029, 0.8294769926572512, 0.8948399365516334, 0.9175026591114113, 0.971730875913046, 0.9703039162422954, 0.956784183642933, 0.9586100524922446, 1]"
2088,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025125997870301116, 0.08373319191128675, 0.17211893702970713, 0.3113177809516047, 0.4400854791086353, 0.5782906838027264, 0.7086221365393421]"
2129,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486316117700547, 0.1359557294978068, 0.19950410545745828, 0.27413427075970903, 0.31149938229594254, 0.36632276033469224, 0.4002230076157568, 0.4256660705955235, 0.4362459967912642, 0.43581874919372815]"
2169,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022789962754639808, 0.0408263207949074, 0.10118455524002182, 0.12712137612865343, 0.21983149818601014, 0.3920450009992863, 0.5341205812993817, 0.6317223420702203, 0.7224585603107113, 0.8147447505202823]"
2257,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04872295905151665, 0.11956120300570174, 0.20092936084160182, 0.2440516217708155, 0.3570770584140081, 0.4894903852432304, 0.5974182853900921, 0.7185795549247527, 0.820580545715744, 0.9064802276314556, 1, 1]"
2330,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003506641082000605, 0.07503174637829531, 0.15024606384924938, 0.22680402192996343, 0.30889495073979123, 0.37451710744224775, 0.42608331871355815, 0.45843707680280704, 0.4686363800746199, 0.475212412903649, 0.4923948619799985, 0.4706060915695967, 0.4259951508641464, 0.43294118632566747, 0.47448096670244255, 0.51828016352265, 0.5770103529534686, 0.6335565706388264, 0.7167355395341604, 0.795419348184294, 0.9005687110721274, 0.9869987639074598, 0.8621051545559698, 0.9370045142096841, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.9655774129695825, 0.9186166327041281, 0.9042382086325301, 0.892529260455262, 0.8934283766694439, 0.909407449000831, 0.9304266565337573, 0.9990846164510657, 1, 1, 1, 1, 0.976790088907567]"
2397,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004155792066705687, 0.013575799002597531, 0.010706040972744411, 0, 0, 0.0068960271692590025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2441,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02608441054721022, 0.07728087498458323, 0.11808390455191625, 0.16741170129204394, 0.20357684709948584, 0.23749667758808377, 0.2501405897133731, 0.2916718825436896, 0.3548164257423706, 0.436625357686768, 0.4852628585195243, 0.5515094651107132, 0.6408227237299182, 0.6608624496327888, 0.6815530469005492, 0.6865070122491563, 0.6838903315619584, 0.6733209031645125]"
2530,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000895064633367933, 0.05194500423361669, 0.09436742373378991, 0.13323773600905972, 0.1746623130190113, 0.22408526529456088, 0.2284218766399907, 0.2586783739832247, 0.30081861431599183]"
2554,2021090900,"[0, 0, 0, 0, 0, 0, 0.03408389247904763, 0.11163678734072867, 0.18872480784482742, 0.17313682315964896, 0.21302378962067767, 0.24163165528166883, 0.25816112240625666, 0.30178877016536204, 0.3519305919917973, 0.4043895907368137, 0.4717174259713511, 0.5617803370814033, 0.6329208861983662, 0.7250836029196723, 0.8142528107371637, 0.9647257029978357, 1]"
2632,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05046025622380656, 0.175330756876156, 0.24802684584956414, 0.3511903654452926, 0.4282219431785279, 0.48138622580050444, 0.5502891223880894, 0.6384522757145737, 0.7114397824221462]"
2656,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025527260755277, 0.005691762738501137]"
2678,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.039712972203758495, 0.14654099826014508, 0.25567766356151206, 0.28215650667844444, 0.3537261811904028, 0.42427397027812574, 0.4577234494014884, 0.4567598325039064, 0.38228284381888294, 0.24243268443772073, 0.12025224706101935, 0.19904293148745383, 0.359212531453558, 0.512686520185022, 0.6733510634086158, 0.8439599735179566]"
2735,2021090900,"[0, 0, 0, 0, 0, 0.007132252416575482, 0.016775551367595638, 0.07890209043066215, 0.14333010010103783, 0.19867442708932292, 0.1816925649070703, 0.20166522753584656, 0.23512077778499096, 0.26945769409339754, 0.35241701119699664, 0.38822474823725467, 0.41612198074432943, 0.5026411817263287, 0.6176361219365681, 0.731183643953979, 0.8580706172304049]"
2780,2021090900,"[0.35858540646795534, 0.37674014153796115, 0.49122140633995515, 0.5774189031123765, 0.6245767439042067, 0.6561444469974815, 0.6671478865913851, 0.6657616453738386, 0.6969594781541617, 0.7373427533353485, 0.7736736616278601, 0.8022671684576645, 0.6506619840040764, 0.5631672817687309, 0.47806300056792866, 0.36019295185992295, 0.22882216244872852, 0.10886604256303388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14745627481433596, 0.48473980853524123, 0.6168243179900919, 0.7527527068365202, 0.8768008857122821, 0.9843251675647507]"
2871,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03980870573223382, 0.0969234616696309, 0.1925842523845744, 0.27798601682868257, 0.37520936747771677, 0.4427388739744571, 0.4934805503170017, 0.5345214835198567, 0.5852267192265121, 0.6134839314676761]"
2893,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046631546395980245, 0.11706983894541462, 0.14890650064202277, 0.22873806292590648, 0.30243827397098333]"
3062,2021090900,"[0, 0, 0, 0, 0, 0, 0.011522186081726058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015729800174120546, 0.024328795265105743, 0.14747002645957183, 0.25384870433841444, 0.3222121333197869, 0.4250071680785653, 0.4866137445238827, 0.5539378823791562, 0.5936965571749345, 0.6467724315346726]"
3110,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045557058290502564, 0.094730908118118, 0.14907559621303929, 0.21134300576873818, 0.24769355205079313, 0.26728494420167076, 0.27761909044212346, 0.32187641340818374, 0.41358039790504075]"
3134,2021090900,"[0, 0.0194129155010266, 0.08449008078909728, 0.15797344326636187, 0.21607290149178243, 0.32557542901929837, 0.3528825193512308, 0.3781946876298865, 0.34375476637832725, 0.3812097789540269, 0.413311177330633, 0.41345595570964766, 0.4144572615812047, 0.44404375222957143, 0.48529681248997103, 0.4842387200524063, 0.5543455667774321, 0.6289485048465955, 0.7048594493678716, 0.7687035663875851, 0.8475775643509038]"
3216,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004841576761087651, 0.051978362965504614, 0.12805840716942202, 0.2168415517986329]"
3261,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005413024877946037, 0.06574276428920647, 0.1370745260826674, 0.1974623821642681, 0.27456902843871733, 0.29398885494355464, 0.42234750319593406, 0.5046356347602113]"
3330,2021090900,"[0.4547721554220177, 0.5158991272496289, 0.6017314852293968, 0.6919349307640172, 0.7433179380821238, 0.8007287094095749, 0.8114048770378348, 0.7891771651832948, 0.7612755497318042, 0.7665170468206575, 0.7131268425751531, 0.6980306957377346, 0.5963149931351629, 0.50971443571254, 0.47351579498170365, 0.30125799960901734, 0.11000994981460675, 0.0615264249801702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3406,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0.04117392886822038, 0.08136126554445769, 0.1411041549682616, 0.1663516514045434, 0.18115819585007295, 0.0014893220529950861, 0.007070975253769354, 0.04499705468005302, 0.07162988946328644, 0.05634761049083447, 0.1285471678918341, 0.18757980531022952, 0.23175114658271892, 0.3001035407747735, 0.3804249262340482, 0.4347131622750747, 0.46886769992955, 0.46870814833178004, 0.4953262254816015, 0.5630182972605597, 0.6342095559514392]"
3462,2021090900,"[0, 0, 0, 0, 0.016213232802838963, 0.06493921112411685, 0.11361576963843135, 0.08926829657651716, 0.10513293058156994, 0.09092396600583547, 0, 0, 0, 0, 0, 0]"
3588,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3633,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08288443781553466, 0.11838272817467223, 0.15584099209902816, 0.1799147599017999, 0.15701532768939816, 0.1729114352799432, 0.11190049083279953, 0.1668514025241574, 0.20108484587086212, 0.23371156565973286, 0.27582920436026054, 0.3154029233065114, 0.3674626752399064, 0.41356099079559167]"
3655,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06333244264623042, 0.20408003899022714, 0.3052360549428123, 0.46049314689681276, 0.6013078584362429, 0.7007649541243021, 0.8031750552247329, 0.9028806204861034, 0.9668893081274412, 0.9918161210936093]"
3793,2021090900,"[0.18899233842104196, 0.18790469309012436, 0.1755035632778945, 0.13270754511552127, 0.08955052323746047, 0.02799724336496223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02496120297479513, 0.08770236678468989, 0.12932102038180218]"
3862,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04064874699477397, 0.11219654549836013, 0.17793566638297006, 0.23117284286924608, 0.26620502214257263, 0.27344957524222424, 0.2808996425024553, 0.289836968866467, 0.277643294782931, 0.27404836957325834, 0.2771272480321159, 0.2853833653371773, 0.35621154742153766, 0.4320833493145174, 0.5055780181339812, 0.5778129018360271, 0.6358706481665928, 0.6932009978184238, 0.7657413131063783, 0.7751391134501713, 0.75387367702711, 0.7382831805995959, 0.741341987710737, 0.7474191947191606]"
3909,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3933,2021090900,"[0.17189374366145832, 0.2095673392137076, 0.26405780890455527, 0.16607996165826086, 0.21033224541571302, 0.22326982366070924, 0.1893769396089173, 0.1051942653209777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
