97,2021090900,"[0, 0, 0, 0, 0.025510492776082597, 0, 0.011918080837809798, 0.04045799660411963, 0.11686638182424582, 0.16395156461435817, 0.20066042209971988, 0.13113792319886516, 0.1398535233185179, 0.11514028560334157, 0.17685171070357938, 0.2291282814258029, 0.23708329203336354, 0.25564015032530174, 0.22153242234556572, 0.2930904451592512, 0.4262246418965276, 0.5438222560642662, 0.6579153030313936, 0.6904226465778076, 0.7528914184961091, 0.8071092317989943, 0.8812222023433268, 1, 1, 1, 1, 1, 1, 1, 1]"
687,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004882336356228552, 0, 0.006131918762548223, 0.022341167024836347, 0.051161072629449425, 0.08453979080606853, 0.1205029540758462, 0.1594530784051547, 0.23283891102392482, 0.2550365821759918, 0.37694480819110676, 0.496835390081716, 0.59128901309204, 0.6736635149763972]"
925,2021090900,"[0.04863733939256912, 0.027889596400917368, 0.005413231587193163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054266591337600215, 0.17376859091461247, 0.29018417952132963, 0.39760576567406236, 0.5485584527244901, 0.7995014022444468, 0.8196279655398493, 0.6256967083082712, 0.4304857650295601, 0.2953112083761133, 0.16577388049739958, 0.06288377376307162, 0]"
1506,2021090900,"[0, 0, 0, 0, 0, 0.013269190613168037, 0.0721955317016043, 0.1302091922358317, 0.16970832179659368, 0.22595949107861443, 0.2824748365761335, 0.32701506139766556, 0.3037243864204641, 0.3214562688314148, 0.3360451330482612, 0.32198597991899536, 0.31390220610153946, 0.31456802151928026, 0.3388878534351506, 0.3704844703420014, 0.4170919922551648, 0.4474388114191777, 0.4981316006149841, 0.570480809787723, 0.6483138222698361, 0.7109892103004836, 0.7662373647687669, 0.8302500807726005, 0.9176805536561811, 0.9940523906787515, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1587,2021090900,"[0, 0, 0, 0, 0, 0.054130465425410806, 0.1160120713284196, 0.07017647691530311, 0.11082021621202308, 0.14542445048027522, 0.22375981310136106, 0.14377044320159588, 0.09120143672220543, 0.08500024132888305, 0.09927659944424608, 0.04750373603335596, 0.09099514669296296, 0.12880258699920374, 0.17241782652677282, 0.1961117567464269, 0.23875147469054833, 0.3003783035550755, 0.38069130018251995, 0.4720013408183798, 0.5937380186368508, 0.716190396263088]"
2211,2021090900,"[0, 0, 0, 0, 0, 0, 0.0824203623284129, 0.14457427649753588, 0.23186724100578313, 0.32045291406170623, 0.3688349774387644, 0.43180412686145286, 0.4583960692290452, 0.5137069028895905, 0.5138899881479829, 0.3487535282599407, 0.3244358496271315, 0.3174105823708291, 0.33582464255523536, 0.3503969252953742, 0.36110657187943074, 0.38443211640878006, 0.4051905018526806, 0.42992577208071103, 0.47015694292195054, 0.5194053762477312, 0.5602440503800247, 0.5989311610811846, 0.643450159901333, 0.6681079341137185, 0.6973566826400911, 0.7231607453834786, 0.7449150185807865]"
2233,2021090900,"[0, 0, 0.043231663961322456, 0.10592913176216133, 0.18374978681434634, 0.22198697109652643, 0.191045848895216, 0.22725499581878597, 0.2682337291598994, 0.2060596349309355, 0.20876590843770987, 0.2034912496720923, 0.20271804266153193, 0.20400357101239625, 0.21684994379614017, 0.23153212110874433, 0.25585796145015804, 0.30231203253404776, 0.45357194059305117, 0.5565846966402886, 0.6778076658743972, 0.7845062283413691, 0.8265149781467613, 0.9613920695445332, 1, 1, 1]"
2419,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0894930705996466, 0.20695563367271738, 0.34444182806946605, 0.4900715205778238, 0.6288706836632051]"
2915,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07665721091542879, 0.18831031416598806, 0.28921421619008897, 0.39592669377714657, 0.5037721859844638, 0.6227169828146657, 0.740324258159792, 0.857479713897082, 0.9546428588713968, 1, 1, 1, 1, 1, 0.9083721552783355, 0.8080387568127899, 0.7279175076796991]"
3014,2021090900,"[0.37960670866122975, 0.42952196856962604, 0.45171213365137586, 0.35731490591069426, 0.3746390719600145, 0.3469762712155481, 0.27682422007698176, 0.16945260312836125, 0.06716797293517521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04479754868335183, 0.10173418153261041, 0.18432554465517056, 0.3368678886629794, 0.44143468412206316, 0.5118775802952206]"
3306,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0585005640205353, 0.1509799037248349, 0.23634435308700052, 0.37018387175343886, 0.48278541168071687, 0.5945136121337486]"
3364,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04445541767787478, 0, 0, 0, 0, 0.03736254673058196, 0.060805560121551055, 0.10652474141857585, 0.1916785370789057, 0.29021477543196317, 0.412870354333199, 0.625435060034678, 0.7748897662252195, 0.9217849485412338, 1, 1, 1]"
3724,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03115135639601529, 0.06550197119344273, 0.0876415310525765, 0.10713067448690493, 0.13602646217167852, 0.19895870856605377, 0.25926269609016483, 0.3674824785492347, 0.49980218027324325, 0.6448304750375998, 0.7668599757248994, 0.864110901163787, 0.9584179533313592, 1, 1]"
3746,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.044186802044231525, 0.13522537235666246, 0.2237317339137079, 0.3226690809874003, 0.4018875731001336, 0.47634191525449004, 0.537075857367462, 0.6012768987452136, 0.6897040756119365, 0.7857758103940411, 0.8556437368843938]"
4211,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025983034288793075, 0.10183530459931588, 0.1786067498823355, 0.2380490394779614, 0.330041414627152, 0.43031495650577284, 0.5324092620847927, 0.6149635856490494, 0.716278705281417, 0.7739509461246351, 0.8410262117830105, 0.9239018001679491, 0.975190649742357, 0.965739446193321, 0.9351370894644438, 0.914738406387534, 0.9833559541185235]"
4393,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0.03335129302582839, 0.06707539133492127, 0.07712859116051758, 0.06683924475842502, 0.05940080111208648, 0.038970224202298225, 0.026590047146155163, 0, 0, 0, 0, 0, 0.053299112884758186, 0.14983169370836988, 0.2452250711127875, 0.3869104112276507, 0.54360809253006, 0.7109573008173911, 0.8655560756194121, 0.9898528964740307, 1, 1, 1, 1, 1, 1, 1]"
4538,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006244779864420142, 0.0698138373365161, 0.1170685490212723, 0.1628711927856574, 0.24906489634464435, 0.24202619230658914, 0.3184709244740524, 0.45355739394529887, 0.6396123649918497, 0.8141822235180187, 0.9451388946392579, 1, 1, 1, 0.9458074528260332, 0.8401526780822661, 0.8218788413159552]"
4560,2021090900,"[0, 0, 0, 0.013680657575994752, 0.07655717205666156, 0.13829224508847232, 0.10568825124649589, 0.029112359492502824, 0.05601757685927003, 0.05698112252750704, 0.04670256355767306, 0.025582416149937018, 0.01093161604501643, 0.004420697096258659, 0, 0.01768227418095088, 0.08529367499643686, 0.18553347744957238, 0.2816434316672874, 0.3749513983921341, 0.42902352105654995, 0.4737824355629856, 0.5118778235006859, 0.6808223648761116, 0.8703711012168316, 1, 1]"
4624,2021090900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006141762408409985, 0.00793688171953873, 0.01198389115113866, 0, 0, 0, 0, 0, 0, 0, 0, 0.04661818121231231, 0.11184710544225834, 0.18525286311789177, 0.31026610824267237, 0.45673497204421626, 0.5358928072878176, 0.7157975028068607, 0.8765824651165476, 1, 1]"
176,2021091200,"[0.06828881036225845, 0.10849709453024546, 0.1716893064649564, 0.2832149565420727, 0.3649151551427065, 0.4508424876081784, 0.507542738249294, 0.5504551962317701, 0.5253095364854609, 0.5163710903001199, 0.4589896334454157, 0.39442575569028226, 0.3044970036882296, 0.22030978606662066, 0.11591276026862346, 0.06309739635694625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08041468462490392, 0.21202228029007025, 0.31062493801348806]"
